"","scenario","day","mean","sd"
"376","NB_WorstPPCVSL434_CT","26",7.81356427379092,0.6760556407561
"377","NB_WorstPPCVSL434_CT","27",7.81896675693915,0.661335658166243
"378","NB_WorstPPCVSL434_CT","28",7.823583203829,0.651440809203814
"379","NB_WorstPPCVSL434_CT","29",7.8276184873226,0.645252078074596
"380","NB_WorstPPCVSL434_CT","30",7.83002990227337,0.641953400076422
"381","NB_WorstPPCVSL434_CT","31",7.83179388531679,0.640484179368409
"382","NB_WorstPPCVSL434_CT","32",7.832324000052,0.640293600051103
"383","NB_WorstPPCVSL434_CT","33",7.832324000052,0.640293600051103
"384","NB_WorstPPCVSL434_CT","34",7.832324000052,0.640293600051103
"385","NB_WorstPPCVSL434_CT","35",7.832324000052,0.640293600051103
"386","NB_WorstPPCVSL434_LT","1",-1.07034185952908,0.990203298551468
"387","NB_WorstPPCVSL434_LT","2",-0.483560610006433,1.57475272511383
"388","NB_WorstPPCVSL434_LT","3",0.250655785836537,2.10447961205479
"389","NB_WorstPPCVSL434_LT","4",1.05773789700382,2.60349193274522
"390","NB_WorstPPCVSL434_LT","5",1.82056674461409,2.96295639759823
"391","NB_WorstPPCVSL434_LT","6",2.47910177263091,3.21121500863074
"392","NB_WorstPPCVSL434_LT","7",3.02063172752925,3.34278440640565
"393","NB_WorstPPCVSL434_LT","8",3.48642112299867,3.41938828085156
"394","NB_WorstPPCVSL434_LT","9",3.88421408641556,3.45205424661717
"395","NB_WorstPPCVSL434_LT","10",4.22355369397719,3.45345018493947
"396","NB_WorstPPCVSL434_LT","11",4.52082885218597,3.43562221748325
"397","NB_WorstPPCVSL434_LT","12",4.78702795616806,3.41023795009643
"398","NB_WorstPPCVSL434_LT","13",5.02060578697223,3.37285103900297
"399","NB_WorstPPCVSL434_LT","14",5.22987931572076,3.33399228572823
"400","NB_WorstPPCVSL434_LT","15",5.4124252138074,3.29118630652777
"401","NB_WorstPPCVSL434_LT","16",5.57157439960107,3.24399913775591
"402","NB_WorstPPCVSL434_LT","17",5.71244814850659,3.19361018138937
"403","NB_WorstPPCVSL434_LT","18",5.83849057921024,3.14325184713644
"404","NB_WorstPPCVSL434_LT","19",5.95461791059778,3.09492655329774
"405","NB_WorstPPCVSL434_LT","20",6.06021435001735,3.04837809841625
"406","NB_WorstPPCVSL434_LT","21",6.15512122380559,3.00441104992065
"407","NB_WorstPPCVSL434_LT","22",6.24120523715785,2.96244622047929
"408","NB_WorstPPCVSL434_LT","23",6.31967876757198,2.92299256550323
"409","NB_WorstPPCVSL434_LT","24",6.39087647252803,2.88541483475693
"410","NB_WorstPPCVSL434_LT","25",6.45509084117218,2.84868320418986
"411","NB_WorstPPCVSL434_LT","26",6.51607722433583,2.8145126412262
"412","NB_WorstPPCVSL434_LT","27",6.56948315670945,2.78190414017612
"413","NB_WorstPPCVSL434_LT","28",6.61727107462329,2.75039115817352
"414","NB_WorstPPCVSL434_LT","29",6.65991421782257,2.72014897441372
"415","NB_WorstPPCVSL434_LT","30",6.6974457544394,2.69044713555424
"416","NB_WorstPPCVSL434_LT","31",6.7322957263442,2.66270884004733
"417","NB_WorstPPCVSL434_LT","32",6.76418345085222,2.63626328399444
"418","NB_WorstPPCVSL434_LT","33",6.79308014970022,2.61092896208253
"419","NB_WorstPPCVSL434_LT","34",6.81963109164908,2.58684450618832
"420","NB_WorstPPCVSL434_LT","35",6.84386871470952,2.56258337537595
"421","TB_BestPPCVSL436_CT","1",-1.91521291593784,0.892384200149431
"422","TB_BestPPCVSL436_CT","2",-1.88610801838629,0.907842840005964
"423","TB_BestPPCVSL436_CT","3",-1.81907163208173,0.950836577471895
"424","TB_BestPPCVSL436_CT","4",-1.72189665375279,1.02870017680245
"425","TB_BestPPCVSL436_CT","5",-1.60660936937776,1.14384766615498
"426","TB_BestPPCVSL436_CT","6",-1.47395866874979,1.2877626877221
"427","TB_BestPPCVSL436_CT","7",-1.32244513628164,1.4441635158922
"428","TB_BestPPCVSL436_CT","8",-1.1606339290488,1.57884354903258
"429","TB_BestPPCVSL436_CT","9",-0.987919011620383,1.7099573886784
"430","TB_BestPPCVSL436_CT","10",-0.804774561929304,1.84111168356358
"431","TB_BestPPCVSL436_CT","11",-0.611834819196963,1.96696624127647
"432","TB_BestPPCVSL436_CT","12",-0.415461459197886,2.08681700717185
"433","TB_BestPPCVSL436_CT","13",-0.217269727644249,2.20018254677496
"434","TB_BestPPCVSL436_CT","14",-0.0187198766212652,2.30128656151077
"435","TB_BestPPCVSL436_CT","15",0.182515448406989,2.39925163845808
"436","TB_BestPPCVSL436_CT","16",0.385257501132913,2.49558203656929
"437","TB_BestPPCVSL436_CT","17",0.585772198294527,2.58554330548062
"438","TB_BestPPCVSL436_CT","18",0.784489307213145,2.67211230480098
"439","TB_BestPPCVSL436_CT","19",0.976641850775969,2.74785124950179
"440","TB_BestPPCVSL436_CT","20",1.16152041085702,2.81142036431637
"441","TB_BestPPCVSL436_CT","21",1.34254629923952,2.86714459522335
"442","TB_BestPPCVSL436_CT","22",1.5165587225389,2.91339105309159
"443","TB_BestPPCVSL436_CT","23",1.68698853034832,2.95362102255939
"444","TB_BestPPCVSL436_CT","24",1.8521802198537,2.98683460917143
"445","TB_BestPPCVSL436_CT","25",2.01400671286529,3.01562874349631
"446","TB_BestPPCVSL436_CT","26",2.17217574024176,3.04258428861458
"447","TB_BestPPCVSL436_CT","27",2.32431011817258,3.06573694028403
"448","TB_BestPPCVSL436_CT","28",2.47326821520735,3.08406162714757
"449","TB_BestPPCVSL436_CT","29",2.61788179124361,3.09896326901932
"450","TB_BestPPCVSL436_CT","30",2.75900997568695,3.11259692091752
"451","TB_BestPPCVSL436_CT","31",2.89742387862498,3.12654850008463
"452","TB_BestPPCVSL436_CT","32",3.02936980717724,3.13610676428704
"453","TB_BestPPCVSL436_CT","33",3.15420478846307,3.13998003514904
"454","TB_BestPPCVSL436_CT","34",3.27301112825273,3.14092250677239
"455","TB_BestPPCVSL436_CT","35",3.38643918758439,3.13962600377748
"456","TB_BestPPCVSL436_LT","1",-1.91521291593784,0.892384200149431
"457","TB_BestPPCVSL436_LT","2",-1.88610801838629,0.907842840005964
"458","TB_BestPPCVSL436_LT","3",-1.81907163208173,0.950836577471895
"459","TB_BestPPCVSL436_LT","4",-1.72189665375279,1.02870017680245
"460","TB_BestPPCVSL436_LT","5",-1.60660936937776,1.14384766615498
"461","TB_BestPPCVSL436_LT","6",-1.47395866874979,1.2877626877221
"462","TB_BestPPCVSL436_LT","7",-1.32244513628164,1.4441635158922
"463","TB_BestPPCVSL436_LT","8",-1.1606339290488,1.57884354903258
"464","TB_BestPPCVSL436_LT","9",-0.987919011620383,1.7099573886784
"465","TB_BestPPCVSL436_LT","10",-0.804774561929304,1.84111168356358
"466","TB_BestPPCVSL436_LT","11",-0.611834819196963,1.96696624127647
"467","TB_BestPPCVSL436_LT","12",-0.415461459197886,2.08681700717185
"468","TB_BestPPCVSL436_LT","13",-0.217269727644249,2.20018254677496
"469","TB_BestPPCVSL436_LT","14",-0.0187198766212652,2.30128656151077
"470","TB_BestPPCVSL436_LT","15",0.182515448406989,2.39925163845808
"471","TB_BestPPCVSL436_LT","16",0.385257501132913,2.49558203656929
"472","TB_BestPPCVSL436_LT","17",0.585772198294527,2.58554330548062
"473","TB_BestPPCVSL436_LT","18",0.784489307213145,2.67211230480098
"474","TB_BestPPCVSL436_LT","19",0.976641850775969,2.74785124950179
"475","TB_BestPPCVSL436_LT","20",1.16152041085702,2.81142036431637
"476","TB_BestPPCVSL436_LT","21",1.34254629923952,2.86714459522335
"477","TB_BestPPCVSL436_LT","22",1.5165587225389,2.91339105309159
"478","TB_BestPPCVSL436_LT","23",1.68698853034832,2.95362102255939
"479","TB_BestPPCVSL436_LT","24",1.8521802198537,2.98683460917143
"480","TB_BestPPCVSL436_LT","25",2.01400671286529,3.01562874349631
"481","TB_BestPPCVSL436_LT","26",2.17217574024176,3.04258428861458
"482","TB_BestPPCVSL436_LT","27",2.32431011817258,3.06573694028403
"483","TB_BestPPCVSL436_LT","28",2.47326821520735,3.08406162714757
"484","TB_BestPPCVSL436_LT","29",2.61788179124361,3.09896326901932
"485","TB_BestPPCVSL436_LT","30",2.75900997568695,3.11259692091752
"486","TB_BestPPCVSL436_LT","31",2.89742387862498,3.12654850008463
"487","TB_BestPPCVSL436_LT","32",3.02936980717724,3.13610676428704
"488","TB_BestPPCVSL436_LT","33",3.15420478846307,3.13998003514904
"489","TB_BestPPCVSL436_LT","34",3.27301112825273,3.14092250677239
"490","TB_BestPPCVSL436_LT","35",3.38643918758439,3.13962600377748
"491","TB_MeanSpoilType_CT","1",-1.10812676641171,1.14837664526687
"492","TB_MeanSpoilType_CT","2",-0.742701386853308,1.4315880787665
"493","TB_MeanSpoilType_CT","3",-0.0163502334316038,2.21419406234764
"494","TB_MeanSpoilType_CT","4",0.628696861092203,3.15402638038818
"495","TB_MeanSpoilType_CT","5",0.93403013083999,3.33896265836133
"496","TB_MeanSpoilType_CT","6",1.26166491443617,3.43478560944477
"497","TB_MeanSpoilType_CT","7",1.58183469916148,3.52138021051661
"498","TB_MeanSpoilType_CT","8",1.86071732995509,3.5707540972775
"499","TB_MeanSpoilType_CT","9",2.1136564992037,3.56147887758719
"500","TB_MeanSpoilType_CT","10",2.34362408556255,3.52505308556023
"501","TB_MeanSpoilType_CT","11",2.55396624744669,3.4672778057599
"502","TB_MeanSpoilType_CT","12",2.75904927887853,3.40590109820836
"503","TB_MeanSpoilType_CT","13",2.96058968528089,3.35605712252382
"504","TB_MeanSpoilType_CT","14",3.16083759300702,3.32242083627603
"505","TB_MeanSpoilType_CT","15",3.37482211545613,3.27815376170791
"506","TB_MeanSpoilType_CT","16",3.59593064255373,3.2310963779641
"507","TB_MeanSpoilType_CT","17",3.80833020759962,3.19616074202412
"508","TB_MeanSpoilType_CT","18",4.00675819320572,3.17073091342551
"509","TB_MeanSpoilType_CT","19",4.18161057794383,3.14923018422562
"510","TB_MeanSpoilType_CT","20",4.33682359020847,3.13345874745
"511","TB_MeanSpoilType_CT","21",4.47747165093928,3.12485592573972
"512","TB_MeanSpoilType_CT","22",4.60983644448576,3.12535986335654
"513","TB_MeanSpoilType_CT","23",4.73107804609652,3.13227493691381
"514","TB_MeanSpoilType_CT","24",4.84076235209601,3.14373304887393
"515","TB_MeanSpoilType_CT","25",4.93328179905498,3.15493116673438
"516","TB_MeanSpoilType_CT","26",5.00921294418558,3.16508073280788
"517","TB_MeanSpoilType_CT","27",5.07031243972074,3.17475809491708
"518","TB_MeanSpoilType_CT","28",5.11676185798449,3.1825840121059
"519","TB_MeanSpoilType_CT","29",5.15341066243526,3.19048072328448
"520","TB_MeanSpoilType_CT","30",5.18464027670621,3.19969111316304
"521","TB_MeanSpoilType_CT","31",5.21114222483485,3.21023017354158
"522","TB_MeanSpoilType_CT","32",5.23057443776426,3.21942651661076
"523","TB_MeanSpoilType_CT","33",5.24290659276149,3.22573833746467
"524","TB_MeanSpoilType_CT","34",5.25030485263316,3.22990575506543
"525","TB_MeanSpoilType_CT","35",5.25352437499855,3.23167307220874
"526","TB_MeanSpoilType_LT","1",-1.18776998986946,1.13625489910501
"527","TB_MeanSpoilType_LT","2",-0.990721033747557,1.38015978791076
"528","TB_MeanSpoilType_LT","3",-0.726661294747326,1.71072897097747
"529","TB_MeanSpoilType_LT","4",-0.420921612353848,2.08946991772098
"530","TB_MeanSpoilType_LT","5",-0.118479900954267,2.42254516894404
"531","TB_MeanSpoilType_LT","6",0.16057923693565,2.69195934681103
"532","TB_MeanSpoilType_LT","7",0.401245457247093,2.87303126664073
"533","TB_MeanSpoilType_LT","8",0.618557264109271,3.01482338177143
"534","TB_MeanSpoilType_LT","9",0.821905908345594,3.13926449716649
"535","TB_MeanSpoilType_LT","10",1.00945252581741,3.24031743974604
"536","TB_MeanSpoilType_LT","11",1.18525370947062,3.31408185554125
"537","TB_MeanSpoilType_LT","12",1.35079374038711,3.37399334507588
"538","TB_MeanSpoilType_LT","13",1.50678828016075,3.4237334040625
"539","TB_MeanSpoilType_LT","14",1.65420527634519,3.46473708294799
"540","TB_MeanSpoilType_LT","15",1.793684806131,3.49640850430737
"541","TB_MeanSpoilType_LT","16",1.92619156647612,3.5207969132593
"542","TB_MeanSpoilType_LT","17",2.05411313318873,3.54106010415538
"543","TB_MeanSpoilType_LT","18",2.17929975896531,3.56284010741399
"544","TB_MeanSpoilType_LT","19",2.29691365987473,3.58039784457409
"545","TB_MeanSpoilType_LT","20",2.40633903985058,3.59225035286683
"546","TB_MeanSpoilType_LT","21",2.51211626432244,3.60247276119123
"547","TB_MeanSpoilType_LT","22",2.61106803339391,3.60972850429065
"548","TB_MeanSpoilType_LT","23",2.70739445691927,3.61632105693597
"549","TB_MeanSpoilType_LT","24",2.79725603514706,3.61967894630143
"550","TB_MeanSpoilType_LT","25",2.88395795178368,3.62170835466318
"551","TB_MeanSpoilType_LT","26",2.96810713415884,3.62311067987371
"552","TB_MeanSpoilType_LT","27",3.04819936555048,3.62315893646057
"553","TB_MeanSpoilType_LT","28",3.12621030569304,3.62048734244718
"554","TB_MeanSpoilType_LT","29",3.20230259639973,3.61815878518847
"555","TB_MeanSpoilType_LT","30",3.27637297952851,3.61731113533383
"556","TB_MeanSpoilType_LT","31",3.34813867331594,3.6181630306954
"557","TB_MeanSpoilType_LT","32",3.41549744635363,3.6176291224014
"558","TB_MeanSpoilType_LT","33",3.47795276690581,3.61431364716178
"559","TB_MeanSpoilType_LT","34",3.53799623096012,3.61190654656486
"560","TB_MeanSpoilType_LT","35",3.59440635218883,3.60859977934801
"561","TB_WorstPPCVSL434_CT","1",-0.979470996401387,0.972359547780984
"562","TB_WorstPPCVSL434_CT","2",0.162932749418192,1.45613951777729
"563","TB_WorstPPCVSL434_CT","3",2.19044132039456,2.21175884419217
"564","TB_WorstPPCVSL434_CT","4",3.94424716175065,3.19282059857811
"565","TB_WorstPPCVSL434_CT","5",4.70712360292249,3.13000996192842
"566","TB_WorstPPCVSL434_CT","6",5.34807747742345,2.98462176245652
"567","TB_WorstPPCVSL434_CT","7",5.94044446974387,2.88513780643334
"568","TB_WorstPPCVSL434_CT","8",6.39749121612627,2.7842526989367
"569","TB_WorstPPCVSL434_CT","9",6.71684643745324,2.66605153357641
"570","TB_WorstPPCVSL434_CT","10",6.93015904762812,2.54907835021822
"571","TB_WorstPPCVSL434_CT","11",7.05589998353533,2.42691245035173
"572","TB_WorstPPCVSL434_CT","12",7.13598855501925,2.29396536804383
"573","TB_WorstPPCVSL434_CT","13",7.20230764451733,2.15766884066054
"574","TB_WorstPPCVSL434_CT","14",7.26509238134708,2.02388231140761
"575","TB_WorstPPCVSL434_CT","15",7.3283013011433,1.88299732447893
"576","TB_WorstPPCVSL434_CT","16",7.39001256556186,1.73834720980349
"577","TB_WorstPPCVSL434_CT","17",7.44838303540537,1.59845448541144
"578","TB_WorstPPCVSL434_CT","18",7.50411741846356,1.46489803536623
"579","TB_WorstPPCVSL434_CT","19",7.55415381536012,1.34170381997034
"580","TB_WorstPPCVSL434_CT","20",7.59659957322548,1.2315247431184
"581","TB_WorstPPCVSL434_CT","21",7.63484812339009,1.1309153585913
"582","TB_WorstPPCVSL434_CT","22",7.67124797944217,1.03681047335346
"583","TB_WorstPPCVSL434_CT","23",7.70597457005675,0.950013051405752
"584","TB_WorstPPCVSL434_CT","24",7.73783290184239,0.872880910725575
"585","TB_WorstPPCVSL434_CT","25",7.7636479514519,0.809337962343571
"586","TB_WorstPPCVSL434_CT","26",7.78268585203593,0.759127428331588
"587","TB_WorstPPCVSL434_CT","27",7.79762187129165,0.719441734959722
"588","TB_WorstPPCVSL434_CT","28",7.80818259040715,0.690341112072076
"589","TB_WorstPPCVSL434_CT","29",7.81512525699878,0.670692119155468
"590","TB_WorstPPCVSL434_CT","30",7.82090992336155,0.656628961816726
"591","TB_WorstPPCVSL434_CT","31",7.82588699781091,0.647654769026022
"592","TB_WorstPPCVSL434_CT","32",7.82906858063917,0.643178376583285
"593","TB_WorstPPCVSL434_CT","33",7.83107392264342,0.640961130247788
"594","TB_WorstPPCVSL434_CT","34",7.832324000052,0.640293600051103
"595","TB_WorstPPCVSL434_CT","35",7.832324000052,0.640293600051103
"596","TB_WorstPPCVSL434_LT","1",-1.25234185952908,1.00917915977566
"597","TB_WorstPPCVSL434_LT","2",-0.665560610006433,1.64773656189496
"598","TB_WorstPPCVSL434_LT","3",0.0686557858365367,2.21291589012416
"599","TB_WorstPPCVSL434_LT","4",0.875737897003825,2.73738111617896
"600","TB_WorstPPCVSL434_LT","5",1.63856674461409,3.11727790609915
"601","TB_WorstPPCVSL434_LT","6",2.29710177263091,3.38048096345389
"602","TB_WorstPPCVSL434_LT","7",2.84035174646145,3.52575560108503
"603","TB_WorstPPCVSL434_LT","8",3.30702112299867,3.61302078691034
"604","TB_WorstPPCVSL434_LT","9",3.705300811604,3.65352800635825
"605","TB_WorstPPCVSL434_LT","10",4.04545369397719,3.66110968668047
"606","TB_WorstPPCVSL434_LT","11",4.34374237044451,3.64775604965696
"607","TB_WorstPPCVSL434_LT","12",4.61115544944739,3.62562597277503
"608","TB_WorstPPCVSL434_LT","13",4.84576766731078,3.59000892615944
"609","TB_WorstPPCVSL434_LT","14",5.0565571417293,3.55184631235233
"610","TB_WorstPPCVSL434_LT","15",5.24131913509912,3.5089159850049
"611","TB_WorstPPCVSL434_LT","16",5.40345625903754,3.46154588124702
"612","TB_WorstPPCVSL434_LT","17",5.5477721349084,3.4109664178415
"613","TB_WorstPPCVSL434_LT","18",5.67714558592599,3.35996714765291
"614","TB_WorstPPCVSL434_LT","19",5.79659076851487,3.31026590131851
"615","TB_WorstPPCVSL434_LT","20",5.90584955639414,3.26151640937946
"616","TB_WorstPPCVSL434_LT","21",6.00399166308311,3.21491649545412
"617","TB_WorstPPCVSL434_LT","22",6.09187760144946,3.16996050013747
"618","TB_WorstPPCVSL434_LT","23",6.17143172536951,3.12670433208846
"619","TB_WorstPPCVSL434_LT","24",6.24512749347433,3.08518196505958
"620","TB_WorstPPCVSL434_LT","25",6.31341273212371,3.04461192620337
"621","TB_WorstPPCVSL434_LT","26",6.37843462303528,3.00657627099965
"622","TB_WorstPPCVSL434_LT","27",6.43585453366807,2.97016513568884
"623","TB_WorstPPCVSL434_LT","28",6.48785972760115,2.93473004788051
"624","TB_WorstPPCVSL434_LT","29",6.53457354386085,2.90032633725557
"625","TB_WorstPPCVSL434_LT","30",6.575789848485,2.86624759973313
"626","TB_WorstPPCVSL434_LT","31",6.61523108899249,2.83418423514107
"627","TB_WorstPPCVSL434_LT","32",6.65190868728603,2.80328956476568
"628","TB_WorstPPCVSL434_LT","33",6.68589473804424,2.77339482368776
"629","TB_WorstPPCVSL434_LT","34",6.71716868347565,2.74497830259982
"630","TB_WorstPPCVSL434_LT","35",6.74498960035602,2.7166287601964
