"Isolate","gomp","lag","mumax","LOG10N0","LOG10Nmax"
FSL R10-0531,c(lag = 41.6268114671623, mumax = 0.0933617124079018, LOG10N0 = 2.90964014986598, LOG10Nmax = 8.87797855691172),31.1534746823578,0.0765497853515869,2.94601678250985,8.48074396616667
FSL R10-1099,c(lag = 25.1878028038563, mumax = 0.0781613206970279, LOG10N0 = 2.91098367446133, LOG10Nmax = 9.11056852444051),18.4609501223879,0.0658230496690054,3.06326396633871,8.52901095308333
FSL R10-1113,c(lag = 29.9295037794885, mumax = 0.0803171018708319, LOG10N0 = 3.26240806942774, LOG10Nmax = 9.13909746425472),20.6651757382855,0.0661946525088443,3.35926121677821,8.67909978141667
FSL R10-0941,c(lag = -10.8958685390989, mumax = 0.0731400884689849, LOG10N0 = 2.64574981664001, LOG10Nmax = 9.05281423362578),5.69824887433238,0.0653673773362496,3.33090436552905,8.41027435276667
FSL R10-0054,c(lag = 12.1333079888523, mumax = 0.103941571005587, LOG10N0 = 3.10974197149315, LOG10Nmax = 8.2661602296302),5.47280583227658,0.0782244522386241,3.29347183708333,8.14806112352778
FSL R10-0151,c(lag = 13.7895424986139, mumax = 0.0928019305346342, LOG10N0 = 3.05036098819118, LOG10Nmax = 8.02079973019689),8.16551256125991,0.0729718791423007,3.21750637610478,7.86908719288889
FSL R10-0553,c(lag = 12.2439257565254, mumax = 0.0886465398914964, LOG10N0 = 2.6630277273072, LOG10Nmax = 8.37965101219143),6.74576665864327,0.0742055692088933,2.83301746337539,7.99071626194445
