Trial,PlateID,Day,HTST_Temp,Storage_Temp,Raw_APC,LPC,MSC,MSC_Spread%,PSC_10,PSC_21,PI,APC,CVTA,pH,Particle_Size,Coagulated,IsoID,Genus,Species,AT,Hypothesis,DayInt_SPC
4,LPC SPC1,,,,,60,,,,,,,,,,,,,,,,
4,PI SPC,,,,,,,,,,48000,,,,,,,,,,,
4,PI SPC1,,,,,,,,,,82000,,,,,,,,,,,
4,PSC Day 10-1,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-2,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-3,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-4,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-5,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-6,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-7,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-8,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-9,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 10-10,,,,,,,,0,,,,,,,,,,,,,
4,PSC Day 21-1,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-2,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-3,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-4,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-5,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-6,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-7,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-8,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-9,,,,,,,,,0,,,,,,,,,,,,
4,PSC Day 21-10,,,,,,,,,0,,,,,,,,,,,,
1,,28,75,3,,,,,,,,,,,,,L8-0168,Bacillus,licheniformis,1,1,
1,,21,85,3,,,,,,,,,,,,,L8-0136,Bacillus,licheniformis,1,1,
1,,35,85,3,,,,,,,,,,,,,L8-0188,Bacillus,licheniformis,1,1,
1,,28,90,3,,,,,,,,,,,,,L8-0171,Bacillus,licheniformis,1,1,
1,,35,90,3,,,,,,,,,,,,,L8-0191,Bacillus,licheniformis,1,1,
1,,28,75,6.5,,,,,,,,,,,,,L8-0174,Bacillus,licheniformis,1,1,
1,,21,90,6.5,,,,,,,,,,,,,L8-0148,Bacillus,licheniformis,1,1,
1,,21,90,6.5,,,,,,,,,,,,,L8-0149,Bacillus,licheniformis,1,1,
1,,35,90,6.5,,,,,,,,,,,,,L8-0196,Bacillus,licheniformis,1,1,
2,,13,75,10,,,,,,,,,,,,,L8-0286,Bacillus,licheniformis,1,1,
2,,11,85,10,,,,,,,,,,,,,L8-0283,Bacillus,licheniformis,1,1,
4,,7,75,3,,,,,,,,,,,,,L8-0559,Bacillus,licheniformis,1,1,
4,,21,75,3,,,,,,,,,,,,,L8-0651,Bacillus,licheniformis,1,1,
4,,42,85,3,,,,,,,,,,,,,L8-0705,Bacillus,licheniformis,1,1,
4,,21,90,3,,,,,,,,,,,,,L8-0660,Bacillus,licheniformis,1,1,
4,,42,90,3,,,,,,,,,,,,,L8-0711,Bacillus,licheniformis,1,1,
1,,0,0,0,,,,,,,,,,,,,L8-0071,Bacillus,licheniformis,1,,
1,,1,75,0,,,,,,,,,,,,,L8-0080,Bacillus,licheniformis,1,,
1,,1,75,0,,,,,,,,,,,,,L8-0081,Bacillus,licheniformis,1,,
1,,1,85,0,,,,,,,,,,,,,L8-0082,Bacillus,licheniformis,1,,
1,,1,90,0,,,,,,,,,,,,,L8-0083,Bacillus,licheniformis,1,,
1,,28,90,6.5,,,,,,,,,,,,,L8-0176,Bacillus,licheniformis,1,,
1,,28,90,6.5,,,,,,,,,,,,,L8-0177,Bacillus,licheniformis,1,,
2,,0,0,0,,,,,,,,,,,,,L8-0214,Bacillus,licheniformis,1,,
2,,0,0,0,,,,,,,,,,,,,L8-0216,Bacillus,licheniformis,1,,
2,,1,75,0,,,,,,,,,,,,,L8-0219,Bacillus,licheniformis,1,,
2,,1,75,0,,,,,,,,,,,,,L8-0220,Bacillus,licheniformis,1,,
2,,1,85,0,,,,,,,,,,,,,L8-0223,Bacillus,licheniformis,1,,
2,,1,85,0,,,,,,,,,,,,,L8-0224,Bacillus,licheniformis,1,,
2,,1,90,0,,,,,,,,,,,,,L8-0226,Bacillus,licheniformis,1,,
3,,0,0,0,,,,,,,,,,,,,L8-0349,Bacillus,licheniformis,1,,
3,,1,85,0,,,,,,,,,,,,,L8-0360,Bacillus,licheniformis,1,,
3,,1,90,0,,,,,,,,,,,,,L8-0362,Bacillus,licheniformis,1,,
4,,0,0,0,,,,,,,,,,,,,L8-0519,Bacillus,licheniformis,1,,
4,,0,0,0,,,,,,,,,,,,,L8-0521,Bacillus,licheniformis,1,,
4,,1,75,0,,,,,,,,,,,,,L8-0525,Bacillus,licheniformis,1,,
4,,1,75,0,,,,,,,,,,,,,L8-0527,Bacillus,licheniformis,1,,
4,,1,85,0,,,,,,,,,,,,,L8-0531,Bacillus,licheniformis,1,,
4,,1,85,0,,,,,,,,,,,,,L8-0532,Bacillus,licheniformis,1,,
4,,1,90,0,,,,,,,,,,,,,L8-0535,Bacillus,licheniformis,1,,
4,,1,90,0,,,,,,,,,,,,,L8-0536,Bacillus,licheniformis,1,,
1,,35,75,3,,,,,,,,,,,,,L8-0186,Bacillus,licheniformis,6,1,
2,,1,90,0,,,,,,,,,,,,,L8-0225,Bacillus,licheniformis,6,,
2,,21,90,6.5,,,,,,,,,,,,,L8-0323,Paenibacillus,odorifer,7,1,
2,,17,90,10,,,,,,,,,,,,,L8-0314,Paenibacillus,odorifer,7,1,
1,,0,0,0,,,,,,,,,,,,,L8-0069,Bacillus,licheniformis,9,,
3,,28,75,6.5,,,,,,,,,,,,,L8-0493,Paenibacillus,odorifer,11,1,
1,,35,75,6.5,,,,,,,,,,,,,L8-0194,Paenibacillus,odorifer,15,1,
1,,35,75,10,,,,,,,,,,,,,L8-0200,Paenibacillus,odorifer,15,1,
2,,35,75,6.5,,,,,,,,,,,,,L8-0339,Paenibacillus,odorifer,15,1,
2,,28,90,6.5,,,,,,,,,,,,,L8-0334,Paenibacillus,odorifer,15,1,
2,,15,90,10,,,,,,,,,,,,,L8-0311,Paenibacillus,odorifer,15,1,
3,,42,75,3,,,,,,,,,,,,,L8-0506,Paenibacillus,odorifer,15,1,
3,,28,85,3,,,,,,,,,,,,,L8-0490,Paenibacillus,odorifer,15,1,
3,,21,85,6.5,,,,,,,,,,,,,L8-0488,Paenibacillus,odorifer,15,1,
3,,13,90,10,,,,,,,,,,,,,L8-0443,Paenibacillus,odorifer,15,1,
4,,21,90,3,,,,,,,,,,,,,L8-0662,Paenibacillus,odorifer,15,1,
4,,35,85,3,,,,,,,,,,,,,L8-0694,Paenibacillus,odorifer,21,1,
4,,35,85,3,,,,,,,,,,,,,L8-0695,Paenibacillus,odorifer,21,1,
4,,35,85,3,,,,,,,,,,,,,L8-0696,Paenibacillus,odorifer,21,1,
4,,42,85,3,,,,,,,,,,,,,L8-0707,Paenibacillus,odorifer,21,1,
1,,35,90,3,,,,,,,,,,,,,L8-0190,Paenibacillus,odorifer,27,1,
1,,35,90,3,,,,,,,,,,,,,L8-0192,Paenibacillus,odorifer,27,1,
1,,21,90,6.5,,,,,,,,,,,,,L8-0150,Paenibacillus,odorifer,27,1,
2,,28,75,6.5,,,,,,,,,,,,,L8-0332,Paenibacillus,odorifer,27,1,
4,,42,90,3,,,,,,,,,,,,,L8-0709,Paenibacillus,odorifer,27,1,
1,,28,90,6.5,,,,,,,,,,,,,L8-0178,Paenibacillus,odorifer,27,,
3,,35,90,3,,,,,,,,,,,,,L8-0499,Paenibacillus,odorifer,32,1,
3,,11,75,10,,,,,,,,,,,,,L8-0428,Paenibacillus,odorifer,32,1,
3,,11,75,10,,,,,,,,,,,,,L8-0429,Paenibacillus,odorifer,32,1,
3,,11,75,10,,,,,,,,,,,,,L8-0430,Paenibacillus,odorifer,32,1,
4,,42,85,3,,,,,,,,,,,,,L8-0706,Paenibacillus,odorifer,36,1,
4,,42,85,3,,,,,,,,,,,,,L8-0708,Paenibacillus,odorifer,36,1,
3,,11,90,10,,,,,,,,,,,,,L8-0436,Paenibacillus,sp. 1,42,1,
3,,35,75,3,,,,,,,,,,,,,L8-0496,Paenibacillus,odorifer,50,1,
3,,28,85,6.5,,,,,,,,,,,,,L8-0494,Paenibacillus,odorifer,50,1,
4,,13,75,10,,,,,,,,,,,,,L8-0608,Bacillus,mosaicus,61,1,
4,,15,85,10,,,,,,,,,,,,,L8-0642,Bacillus,mosaicus,61,1,
4,,28,85,6.5,,,,,,,,,,,,,L8-0689,Paenibacillus,cf_peoriae,67,1,
4,,28,85,6.5,,,,,,,,,,,,,L8-0690,Paenibacillus,cf_peoriae,67,1,
4,,13,75,10,,,,,,,,,,,,,L8-0609,Paenibacillus,cf_peoriae,67,1,
4,,13,85,10,,,,,,,,,,,,,L8-0613,Paenibacillus,cf_peoriae,67,1,
3,,15,90,10,,,,,,,,,,,,,L8-0465,Paenibacillus,cf_peoriae,67,,
4,,1,90,0,,,,,,,,,,,,,L8-0533,Bacillus,safensis,70,,
4,,1,90,0,,,,,,,,,,,,,L8-0534,Bacillus,safensis,70,,
2,,28,85,6.5,,,,,,,,,,,,,L8-0333,Paenibacillus,odorifer,74,1,
4,,28,90,6.5,,,,,,,,,,,,,L8-0693,Paenibacillus,sp. 1,77,1,
3,,11,90,10,,,,,,,,,,,,,L8-0435,Paenibacillus,amylolyticus_sl,111,1,
1,,35,75,3,,,,,,,,,,,,,L8-0187,Bacillus,safensis,124,1,
1,,21,85,3,,,,,,,,,,,,,L8-0135,Bacillus,safensis,124,1,
2,,17,90,10,,,,,,,,,,,,,L8-0315,Bacillus,toyonensis,129,1,
1,,35,85,3,,,,,,,,,,,,,L8-0189,Bacillus,safensis,140,1,
4,,21,90,3,,,,,,,,,,,,,L8-0661,Bacillus,safensis,140,1,
1,,0,0,0,,,,,,,,,,,,,L8-0070,Bacillus,safensis,140,,
4,,21,75,3,,,,,,,,,,,,,L8-0654,Bacillus,safensis,141,1,
3,,1,85,0,,,,,,,,,,,,,L8-0359,Bacillus,safensis,141,,
1,,35,75,6.5,,,,,,,,,,,,,L8-0193,Bacillus,paralicheniformis,215,1,
4,,7,75,3,,,,,,,,,,,,,L8-0560,Bacillus,paralicheniformis,215,1,
3,,1,85,0,,,,,,,,,,,,,L8-0361,Bacillus,paralicheniformis,215,,
4,,1,75,0,,,,,,,,,,,,,L8-0529,Bacillus,paralicheniformis,215,,
1,,14,75,10,,,,,,,,,,,,,L8-0121,Paenibacillus,cf_peoriae,239,1,
3,,13,85,10,,,,,,,,,,,,,L8-0441,Paenibacillus,cf_peoriae,239,1,
4,,28,75,6.5,,,,,,,,,,,,,L8-0686,Paenibacillus,cf_peoriae,239,1,
4,,28,75,6.5,,,,,,,,,,,,,L8-0687,Paenibacillus,cf_peoriae,239,1,
4,,28,75,6.5,,,,,,,,,,,,,L8-0688,Paenibacillus,cf_peoriae,239,1,
4,,13,75,10,,,,,,,,,,,,,L8-0610,Paenibacillus,cf_peoriae,239,1,
4,,13,85,10,,,,,,,,,,,,,L8-0612,Paenibacillus,cf_peoriae,239,1,
4,,15,90,10,,,,,,,,,,,,,L8-0644,Paenibacillus,cf_peoriae,239,1,
4,,17,90,10,,,,,,,,,,,,,L8-0649,Paenibacillus,cf_peoriae,239,1,
1,,28,75,3,,,,,,,,,,,,,L8-0167,Bacillus,safensis,254,1,
1,,14,75,10,,,,,,,,,,,,,L8-0122,Bacillus,cereus s.s.,277,1,
1,,21,85,10,,,,,,,,,,,,,L8-0152,Bacillus,cereus s.s.,277,1,
1,,21,85,10,,,,,,,,,,,,,L8-0153,Bacillus,cereus s.s.,277,1,
3,,11,90,10,,,,,,,,,,,,,L8-0437,Bacillus,cereus s.s.,277,1,
3,,0,0,0,,,,,,,,,,,,,L8-0347,Bacillus,cereus s.s.,277,,
1,,7,90,10,,,,,,,,,,,,,L8-0101,Bacillus,cereus_sl,296,1,
2,,13,85,10,,,,,,,,,,,,,L8-0287,Bacillus,cereus_sl,296,1,
3,,15,75,10,,,,,,,,,,,,,L8-0460,Bacillus,cereus_sl,296,,
1,,35,75,10,,,,,,,,,,,,,L8-0198,Lysinibacillus,sp. 1,299,1,
1,,7,90,10,,,,,,,,,,,,,L8-0100,Lysinibacillus,sp. 1,299,1,
1,,14,90,10,,,,,,,,,,,,,L8-0126,Lysinibacillus,sp. 1,299,1,
3,,11,90,10,,,,,,,,,,,,,L8-0434,Lysinibacillus,sp. 1,299,1,
1,,14,75,10,,,,,,,,,,,,,L8-0123,Lysinibacillus,sp. 1,303,1,
2,,15,90,10,,,,,,,,,,,,,L8-0312,Lysinibacillus,sp. 1,303,1,
2,,15,90,10,,,,,,,,,,,,,L8-0313,Lysinibacillus,sp. 1,303,1,
1,,35,75,10,,,,,,,,,,,,,L8-0199,Bacillus,cereus s.s.,366,1,
3,,13,90,10,,,,,,,,,,,,,L8-0442,Bacillus,cereus s.s.,366,1,
3,,15,90,10,,,,,,,,,,,,,L8-0466,Bacillus,cereus s.s.,366,,
2,,0,0,0,,,,,,,,,,,,,L8-0215,Bacillus,safensis,384,,
3,,13,75,10,,,,,,,,,,,,,L8-0439,Bacillus,mosaicus,410,1,
4,,15,75,10,,,,,,,,,,,,,L8-0637,Bacillus,mosaicus,410,1,
3,,1,75,0,,,,,,,,,,,,,L8-0357,Brevibacillus,sp.,430,,
4,,21,75,3,,,,,,,,,,,,,L8-0653,Paenibacillus,pasadenensis,507,1,
4,,0,0,0,,,,,,,,,,,,,L8-0520,Brevibacillus,borstelensis,518,,
4,,42,90,3,,,,,,,,,,,,,L8-0710,Brevibacillus,borstelensis,519,1,
3,,35,90,6.5,,,,,,,,,,,,,L8-0505,Paenibacillus,odorifer,530,1,
4,,1,75,0,,,,,,,,,,,,,L8-0528,Bacillus,safensis,551,,
3,,0,0,0,,,,,,,,,,,,,L8-0348,Bacillus,subtilis_sl,583,,
3,,1,75,0,,,,,,,,,,,,,L8-0358,Bacillus,subtilis_sl,583,,
2,,1,75,0,,,,,,,,,,,,,L8-0221,Bacillus,halotolerans c.f.,709,,
2,,1,75,0,,,,,,,,,,,,,L8-0222,Bacillus,halotolerans c.f.,709,,
3,,1,75,0,,,,,,,,,,,,,L8-0356,Bacillus,paralicheniformis c.f.,727,,
3,,13,75,10,,,,,,,,,,,,,L8-0502,Paenibacillus,cf_peoriae,750,1,
4,,35,75,6.5,,,,,,,,,,,,,L8-0700,Paenibacillus,cf_peoriae,750,1,
4,,15,85,10,,,,,,,,,,,,,L8-0641,Paenibacillus,cf_peoriae,750,1,
4,,15,90,10,,,,,,,,,,,,,L8-0643,Paenibacillus,cf_peoriae,750,1,
4,,17,90,10,,,,,,,,,,,,,L8-0648,Paenibacillus,cf_peoriae,750,1,
4,,21,75,6.5,,,,,,,,,,,,,L8-0664,Paenibacillus,cf_peoriae,750,,
4,,21,75,6.5,,,,,,,,,,,,,L8-0665,Paenibacillus,cf_peoriae,750,,
2,,11,85,10,,,,,,,,,,,,,L8-0282,Bacillus,cereus s.s.,768,1,
3,,11,85,10,,,,,,,,,,,,,L8-0433,Bacillus,cereus s.s.,768,1,
1,,7,85,10,,,,,,,,,,,,,L8-0097,Bacillus,toyonensis,775,1,
1,,7,85,10,,,,,,,,,,,,,L8-0098,Bacillus,toyonensis,775,1,
1,,7,85,10,,,,,,,,,,,,,L8-0099,Bacillus,toyonensis,775,1,
3,,13,85,10,,,,,,,,,,,,,L8-0440,Bacillus,toyonensis,775,1,
3,,15,85,10,,,,,,,,,,,,,L8-0464,Bacillus,toyonensis,775,,
1,,14,90,10,,,,,,,,,,,,,L8-0127,Paenibacillus,cf_peoriae,776,1,
2,,15,75,10,,,,,,,,,,,,,L8-0308,Paenibacillus,cf_peoriae,776,1,
4,,21,75,6.5,,,,,,,,,,,,,L8-0663,Paenibacillus,cf_peoriae,776,,
4,,35,85,6.5,,,,,,,,,,,,,L8-0701,Paenibacillus,cf_peoriae,776,,
1,,35,85,6.5,,,,,,,,,,,,,L8-0195,Paenibacillus,cf_peoriae,777,1,
1,,35,90,6.5,,,,,,,,,,,,,L8-0197,Paenibacillus,sp. 1,778,1,
2,,35,85,6.5,,,,,,,,,,,,,L8-0340,Paenibacillus,sp. 1,778,1,
2,,13,85,10,,,,,,,,,,,,,L8-0288,Paenibacillus,cf_peoriae,779,1,
3,,11,85,10,,,,,,,,,,,,,L8-0431,Bacillus,mosaicus,780,1,
3,,11,85,10,,,,,,,,,,,,,L8-0432,Paenibacillus,sp. 1,781,1,
3,,11,85,10,,,,,,,,,,,,,L8-0470,Paenibacillus,sp. 1,781,1,
3,,15,75,10,,,,,,,,,,,,,L8-0459,Paenibacillus,sp. 1,782,,
3,,15,85,10,,,,,,,,,,,,,L8-0461,Paenibacillus,amyloltyicus_sl,783,,
3,,15,85,10,,,,,,,,,,,,,L8-0462,Paenibacillus,sp. 1,784,,
3,,15,85,10,,,,,,,,,,,,,L8-0463,Paenibacillus,sp. 1,784,,
3,,15,75,10,,,,,,,,,,,,,L8-0474,Bacillus,mosaicus,785,,
3,,42,85,3,,,,,,,,,,,,,L8-0507,Paenibacillus,etheri,786,1,
1,,28,75,6.5,,,,,,,,,,,,,L8-0173,Bacillus,subtilis_sl,787,1,
4,,1,85,0,,,,,,,,,,,,,L8-0530,Bacillus,subtilis_sl,787,,
4,,7,75,3,,,,,,,,,,,,,L8-0561,Streptococcus,sp,788,1,
4,,1,75,0,,,,,,,,,,,,,L8-0526,Streptococcus,sp.,788,,
4,,13,85,10,,,,,,,,,,,,,L8-0611,Bacillus,mosaicus,789,1,
4,,15,85,10,,,,,,,,,,,,,L8-0640,Bacillus,mosaicus,789,1,
4,,15,75,10,,,,,,,,,,,,,L8-0638,Paenibacillus,cf_peoriae,790,1,
4,,15,75,10,,,,,,,,,,,,,L8-0639,Paenibacillus,cf_peoriae,790,1,
4,,21,90,3,,,,,,,,,,,,,L8-0659,Paenibacillus,lautus,791,1,
4,,21,85,6.5,,,,,,,,,,,,,L8-0666,Paenibacillus,cf_peoriae,792,1,
4,,21,85,6.5,,,,,,,,,,,,,L8-0667,Paenibacillus,cf_peoriae,792,1,
3,,35,75,6.5,,,,,,,,,,,,,L8-0501,Microbacterium,,,1,
4,,21,75,3,,,,,,,,,,,,,L8-0652,Micrococcus,,,1,
1,75C DI SPC1,,75,,,,,,,,,,,,,,,,,,,160
1,75C DI SPC,,75,,,,,,,,,,,,,,,,,,,0
1,85C DI SPC3,,85,,,,,,,,,,,,,,,,,,,40
1,85C DI SPC2,,85,,,,,,,,,,,,,,,,,,,80
1,90C DI SPC5,,90,,,,,,,,,,,,,,,,,,,60
1,90C DI SPC4,,90,,,,,,,,,,,,,,,,,,,40
3,75C DI SPC,,75,,,,,,,,,,,,,,,,,,,80
3,75C DI SPC1,,75,,,,,,,,,,,,,,,,,,,60
3,85C DI SPC2,,85,,,,,,,,,,,,,,,,,,,140
3,85C DI SPC3,,85,,,,,,,,,,,,,,,,,,,120
3,90C DI SPC4,,90,,,,,,,,,,,,,,,,,,,20
3,90C DI SPC5,,90,,,,,,,,,,,,,,,,,,,0
2,75C DI SPC4,,75,,,,,,,,,,,,,,,,,,,120
2,75C DI SPC5,,75,,,,,,,,,,,,,,,,,,,80
2,85C DI SPC7,,85,,,,,,,,,,,,,,,,,,,40
2,85C DI SPC6,,85,,,,,,,,,,,,,,,,,,,0
2,90C DI SPC8,,90,,,,,,,,,,,,,,,,,,,0
2,90C DI SPC9,,90,,,,,,,,,,,,,,,,,,,60
4,75C DI SPC,,75,,,,,,,,,,,,,,,,,,,60
4,75C DI SPC1,,75,,,,,,,,,,,,,,,,,,,100
4,85C DI SPC2,,85,,,,,,,,,,,,,,,,,,,40
4,85C DI SPC3,,85,,,,,,,,,,,,,,,,,,,80
4,90C DI SPC4,,90,,,,,,,,,,,,,,,,,,,60
4,90C DI SPC5,,90,,,,,,,,,,,,,,,,,,,40
