"Isolate","buch_lag","buch_mu","buch_N0","buch_NMax","gomp_lag","gomp_mu","gomp_N0","gomp_NMax","bar_lag","bar_mu","bar_N0","bar_NMax"
"FSL R10-0531","31.1534746823578","0.0765497853515869","2.94601678250985","8.48074396616667","41.6268114671623","0.0933617124079018","2.90964014986598","8.87797855691172","34.8668435842799","0.0812984004953812","2.90578287355554","8.51369188424417"
"FSL R10-1099","18.4609501223879","0.0658230496690054","3.06326396633871","8.52901095308333","25.1878028038563","0.0781613206970279","2.91098367446133","9.11056852444051","20.6372717134606","0.068659338911092","3.00890548611959","8.59409750572593"
"FSL R10-1113","20.6651757382855","0.0661946525088443","3.35926121677821","8.67909978141667","29.9295037794885","0.0803171018708319","3.26240806942774","9.13909746425472","24.4570438899387","0.0702553517929669","3.31590241222917","8.71700662113806"
"FSL R10-0941","5.69824887433238","0.0653673773362496","3.33090436552905","8.41027435276667","-10.8958685390989","0.0731400884689849","2.64574981664001","9.05281423362578","-3.02437475937303","0.0625635870374565","3.18927865647617","8.54496494521194"
"FSL R10-0054","5.47280583227658","0.0782244522386241","3.29347183708333","8.14806112352778","12.1333079888523","0.103941571005587","3.10974197149315","8.2661602296302","9.05626332534552","0.0891425490640622","3.22098368108496","8.10926131732251"
"FSL R10-0151","8.16551256125991","0.0729718791423007","3.21750637610478","7.86908719288889","13.7895424986139","0.0928019305346342","3.05036098819118","8.02079973019689","8.10801964387699","0.0773697872194286","3.11928979485044","7.87741286341607"
"FSL R10-0553","6.74576665864327","0.0742055692088933","2.83301746337539","7.99071626194445","12.2439257565254","0.0886465398914964","2.6630277273072","8.37965101219143","6.66661734235669","0.0730336636926855","2.80063281237562","8.11655028242099"
